id,predicted,predicted_probability
id_3306,0,0.20068966
id_3307,0,0.14158571
id_3308,0,0.13102798
id_3309,0,0.018534776
id_3310,0,0.14050454
id_3311,0,0.05238326
id_3312,0,0.27104488
id_3313,0,0.1348338
id_3314,0,0.17324734
id_3315,0,0.07519469
id_3316,0,0.047473516
id_3317,0,0.14366953
id_3318,0,0.42634
id_3319,0,0.2743849
id_3320,0,0.3237167
id_3321,0,0.1276128
id_3322,0,0.39317113
id_3323,0,0.040264994
id_3324,0,0.058159385
id_3325,0,0.030997364
id_3326,0,0.022657862
id_3327,0,0.09699595
id_3328,0,0.06167766
id_3329,0,0.020146435
id_3330,0,0.1191278
id_3331,0,0.25694957
id_3332,0,0.04769987
id_3333,0,0.21217687
id_3334,0,0.22270231
id_3335,0,0.05490416
id_3336,0,0.12569273
id_3337,0,0.35560277
id_3338,0,0.091720685
id_3339,0,0.08217058
id_3340,0,0.07034467
id_3341,0,0.054124873
id_3342,0,0.06113857
id_3343,0,0.058294483
id_3344,0,0.058294483
id_3345,0,0.058294483
id_3346,0,0.058294483
id_3347,0,0.058294483
id_3348,0,0.058294483
id_3349,0,0.058294483
id_3350,0,0.058294483
id_3351,0,0.27427205
id_3352,0,0.05948124
id_3353,0,0.099233575
id_3354,0,0.16762288
id_3355,0,0.2153335
id_3356,0,0.2956704
id_3357,0,0.08567215
id_3358,0,0.11612472
id_3359,0,0.10368792
id_3360,0,0.08004408
id_3361,0,0.05566878
id_3362,0,0.2934954
id_3363,0,0.23591128
id_3364,0,0.07929115
id_3365,0,0.059191592
id_3366,0,0.106853515
id_3367,0,0.094647706
id_3368,0,0.11157207
id_3369,0,0.12836938
id_3370,0,0.030808734
id_3371,0,0.049084112
id_3372,0,0.40464225
id_3373,0,0.08076195
id_3374,0,0.038924735
id_3375,0,0.048565302
id_3376,0,0.36331558
id_3377,0,0.019889565
id_3378,0,0.09497291
id_3379,0,0.17138362
id_3380,0,0.1341363
id_3381,0,0.15689516
id_3382,0,0.033830732
id_3383,0,0.102857865
id_3384,0,0.17590931
id_3385,0,0.07072374
id_3386,0,0.056737203
id_3387,0,0.0674556
id_3388,0,0.047666986
id_3389,0,0.07604423
id_3390,0,0.25643137
id_3391,0,0.17777826
id_3392,0,0.17495202
id_3393,0,0.14557897
id_3394,0,0.33967984
id_3395,0,0.16833846
id_3396,0,0.13961646
id_3397,0,0.027876105
id_3398,0,0.11190017
id_3399,0,0.059738755
id_3400,0,0.33675474
id_3401,0,0.032905225
id_3402,0,0.16061877
id_3403,0,0.18173707
id_3404,0,0.05304715
id_3405,0,0.10382001
id_3406,0,0.11891008
id_3407,0,0.06843773
id_3408,0,0.19131222
id_3409,0,0.036347836
id_3410,0,0.26319566
id_3411,0,0.16612017
id_3412,0,0.21894683
id_3413,0,0.06284439
id_3414,0,0.08215526
id_3415,0,0.064313434
id_3416,0,0.25690043
id_3417,0,0.14194417
id_3418,1,0.51346254
id_3419,0,0.04927939
id_3420,0,0.30279258
id_3421,0,0.05660969
id_3422,0,0.02709813
id_3423,0,0.03821136
id_3424,0,0.12346436
id_3425,0,0.31953448
id_3426,0,0.03836696
id_3427,0,0.12294379
id_3428,0,0.17904761
id_3429,0,0.08838323
id_3430,0,0.12479658
id_3431,0,0.06131431
id_3432,0,0.14444645
id_3433,0,0.23487933
id_3434,0,0.14050454
id_3435,0,0.18344276
id_3436,0,0.08272169
id_3437,0,0.14050454
id_3438,0,0.14050454
id_3439,0,0.14050454
id_3440,0,0.14050454
id_3441,0,0.07293483
id_3442,0,0.01991191
id_3443,0,0.31357342
id_3444,0,0.07261986
id_3445,0,0.196232
id_3446,0,0.053254414
id_3447,0,0.06723126
id_3448,0,0.27835414
id_3449,0,0.02334244
id_3450,0,0.11264857
id_3451,0,0.040745277
id_3452,0,0.36581495
id_3453,0,0.11476232
id_3454,0,0.08714991
id_3455,0,0.22975825
id_3456,0,0.07416031
id_3457,0,0.052250642
id_3458,0,0.067791134
id_3459,0,0.14050454
id_3460,0,0.14050454
id_3461,0,0.21890396
id_3462,0,0.08043109
id_3463,0,0.081384756
id_3464,0,0.07252233
id_3465,0,0.039965533
id_3466,0,0.14419724
id_3467,0,0.021913286
id_3468,0,0.2786144
id_3469,0,0.067448236
id_3470,0,0.098980516
id_3471,0,0.12215436
id_3472,0,0.16726176
id_3473,0,0.2423817
id_3474,0,0.038178083
id_3475,0,0.1834511
id_3476,0,0.105407365
id_3477,0,0.2716355
id_3478,0,0.026593337
id_3479,0,0.48643148
id_3480,0,0.05586909
id_3481,1,0.5441809
id_3482,0,0.029858455
id_3483,0,0.08522768
id_3484,0,0.3948299
id_3485,0,0.10451973
id_3486,0,0.18719241
id_3487,0,0.15650065
id_3488,0,0.21987943
id_3489,0,0.20303121
id_3490,0,0.017841611
id_3491,0,0.11658083
id_3492,0,0.036074802
id_3493,0,0.0769191
id_3494,0,0.10808266
id_3495,0,0.19163394
id_3496,0,0.08766632
id_3497,0,0.08728021
id_3498,0,0.061828252
id_3499,0,0.10671211
id_3500,0,0.08623046
id_3501,0,0.25932863
id_3502,0,0.25925815
id_3503,0,0.061398536
id_3504,0,0.047837667
id_3505,0,0.22353446
id_3506,0,0.0323625
id_3507,0,0.16718706
id_3508,0,0.21215308
id_3509,0,0.08322099
id_3510,0,0.08467542
id_3511,0,0.06450918
id_3512,0,0.09736948
id_3513,0,0.15450558
id_3514,0,0.0601994
id_3515,0,0.059522312
id_3516,0,0.12141147
id_3517,0,0.038782813
id_3518,0,0.21374354
id_3519,0,0.16597758
id_3520,0,0.059522312
id_3521,0,0.04021177
id_3522,0,0.1616143
id_3523,0,0.03806898
id_3524,0,0.09446004
id_3525,0,0.23967479
id_3526,0,0.1159463
id_3527,0,0.059522312
id_3528,0,0.033426415
id_3529,0,0.023833005
id_3530,0,0.22575554
id_3531,0,0.10795539
id_3532,0,0.20187743
id_3533,0,0.10083552
id_3534,0,0.15732148
id_3535,0,0.12751848
id_3536,0,0.05522686
id_3537,0,0.09855427
id_3538,0,0.11963351
id_3539,0,0.15665942
id_3540,0,0.040227383
id_3541,0,0.042638276
id_3542,0,0.036746193
id_3543,0,0.082272485
id_3544,0,0.20768619
id_3545,0,0.05489752
id_3546,0,0.025175463
id_3547,0,0.059522312
id_3548,0,0.014289509
id_3549,0,0.14064682
id_3550,0,0.3348282
id_3551,0,0.21474347
id_3552,0,0.18067658
id_3553,0,0.09878924
id_3554,1,0.68519825
id_3555,0,0.09254216
id_3556,0,0.20615692
id_3557,0,0.02074707
id_3558,0,0.014131885
id_3559,0,0.3353406
id_3560,0,0.3484671
id_3561,0,0.49133244
id_3562,0,0.093558244
id_3563,0,0.124793574
id_3564,0,0.038172696
id_3565,0,0.09831014
id_3566,0,0.26787624
id_3567,0,0.08119899
id_3568,0,0.041944373
id_3569,0,0.13162784
id_3570,0,0.30792117
id_3571,0,0.08276551
id_3572,0,0.030765258
id_3573,0,0.06758765
id_3574,0,0.059522312
id_3575,0,0.058126673
id_3576,0,0.059522312
id_3577,0,0.078013025
id_3578,0,0.4086061
id_3579,0,0.059522312
id_3580,0,0.34099603
id_3581,0,0.1775079
id_3582,0,0.059522312
id_3583,0,0.10845572
id_3584,0,0.050148565
id_3585,0,0.06412084
id_3586,0,0.04896471
id_3587,0,0.029376317
id_3588,0,0.03231414
id_3589,0,0.17705287
id_3590,0,0.09239632
id_3591,0,0.065892875
id_3592,0,0.038555082
id_3593,0,0.106695905
id_3594,0,0.08611796
id_3595,0,0.1801459
id_3596,0,0.09284096
id_3597,0,0.02670678
id_3598,0,0.06397019
id_3599,0,0.28339604
id_3600,0,0.18948196
id_3601,0,0.046371553
id_3602,0,0.060518395
id_3603,0,0.13699007
id_3604,0,0.010250624
id_3605,0,0.1601285
id_3606,0,0.25026032
id_3607,0,0.12878263
id_3608,0,0.22950089
id_3609,0,0.064572826
id_3610,0,0.05804966
id_3611,0,0.31546363
id_3612,0,0.19328134
id_3613,0,0.081805244
id_3614,0,0.11538673
id_3615,0,0.22804967
id_3616,0,0.017421495
id_3617,0,0.110331595
id_3618,0,0.24411143
id_3619,0,0.14092691
id_3620,0,0.05066127
id_3621,0,0.23812348
id_3622,0,0.041156277
id_3623,0,0.094097026
id_3624,0,0.08582965
id_3625,0,0.05719994
id_3626,0,0.14656962
id_3627,0,0.14966637
id_3628,0,0.11499622
id_3629,0,0.1368795
id_3630,0,0.06616447
id_3631,0,0.08857525
id_3632,0,0.21699598
id_3633,0,0.21923284
id_3634,0,0.12608232
id_3635,0,0.034517247
id_3636,0,0.11982887
id_3637,0,0.20127845
id_3638,0,0.4255822
id_3639,0,0.27438447
id_3640,0,0.07130569
id_3641,0,0.10401678
id_3642,0,0.057373337
id_3643,1,0.5042199
id_3644,0,0.07593883
id_3645,0,0.19405904
id_3646,0,0.19773784
id_3647,0,0.33940366
id_3648,0,0.025714926
id_3649,0,0.39233392
id_3650,0,0.13825685
id_3651,0,0.009829977
id_3652,0,0.12193388
id_3653,0,0.17558518
id_3654,0,0.14626406
id_3655,0,0.081033565
id_3656,0,0.10170209
id_3657,0,0.13982971
id_3658,0,0.13346907
id_3659,0,0.044910043
id_3660,0,0.124087356
id_3661,0,0.12938453
id_3662,0,0.2779848
id_3663,0,0.09970406
id_3664,0,0.1969799
id_3665,0,0.06648754
id_3666,0,0.18746333
id_3667,0,0.04806385
id_3668,0,0.23666799
id_3669,0,0.075769305
id_3670,1,0.5034409
id_3671,0,0.13408959
id_3672,0,0.08546766
id_3673,0,0.11094919
id_3674,0,0.26229498
id_3675,0,0.029224183
id_3676,0,0.13144971
id_3677,0,0.07330368
id_3678,0,0.08363413
id_3679,0,0.16001059
id_3680,0,0.2729927
id_3681,0,0.047584035
id_3682,0,0.083175145
id_3683,0,0.106228955
id_3684,0,0.21847188
id_3685,0,0.11367493
id_3686,0,0.121626005
id_3687,0,0.058514494
id_3688,0,0.17214932
id_3689,0,0.052495185
id_3690,0,0.10952476
id_3691,0,0.038045283
id_3692,0,0.18906564
id_3693,0,0.0835243
id_3694,0,0.12252176
id_3695,0,0.1755948
id_3696,0,0.014837991
id_3697,0,0.13371347
id_3698,0,0.02884947
id_3699,0,0.018960476
id_3700,0,0.4211284
id_3701,0,0.08900642
id_3702,0,0.19214831
id_3703,0,0.33689368
id_3704,0,0.05903528
id_3705,0,0.06314201
id_3706,0,0.15241571
id_3707,0,0.03487412
id_3708,0,0.071902685
id_3709,0,0.16187793
id_3710,0,0.03245419
id_3711,0,0.070813514
id_3712,0,0.061259363
id_3713,0,0.070434175
id_3714,0,0.40641925
id_3715,0,0.13944964
id_3716,0,0.16187978
id_3717,0,0.4253964
id_3718,0,0.07299511
id_3719,0,0.017593564
id_3720,0,0.033804804
id_3721,0,0.10479956
id_3722,0,0.03558899
id_3723,0,0.09770828
id_3724,0,0.10304042
id_3725,0,0.203258
id_3726,0,0.03464888
id_3727,0,0.1472265
id_3728,0,0.17635064
id_3729,0,0.4692388
id_3730,0,0.09796808
id_3731,0,0.051247578
id_3732,0,0.019743582
id_3733,0,0.025025975
id_3734,0,0.12617919
id_3735,0,0.1178337
id_3736,0,0.08162192
id_3737,0,0.032448012
id_3738,0,0.009937174
id_3739,0,0.28783047
id_3740,0,0.13800077
id_3741,0,0.102600865
id_3742,0,0.11344905
id_3743,0,0.03811542
id_3744,0,0.11272363
id_3745,0,0.13635121
id_3746,0,0.066453435
id_3747,0,0.1606106
id_3748,0,0.14964336
id_3749,0,0.25220233
id_3750,0,0.15512498
id_3751,0,0.25388622
id_3752,0,0.04090478
id_3753,0,0.07649808
id_3754,0,0.27966258
id_3755,0,0.12079574
id_3756,0,0.06648754
id_3757,0,0.09600856
id_3758,0,0.039750524
id_3759,0,0.18529053
id_3760,0,0.14017384
id_3761,0,0.06648754
id_3762,0,0.14126618
id_3763,0,0.09779688
id_3764,0,0.055700354
id_3765,1,0.5428214
id_3766,0,0.38514555
id_3767,0,0.048579596
id_3768,0,0.057751615
id_3769,0,0.06648754
id_3770,0,0.38026252
id_3771,0,0.31209064
id_3772,0,0.06648754
id_3773,0,0.024140872
id_3774,1,0.609982
id_3775,0,0.19101368
id_3776,0,0.098597996
id_3777,0,0.079710945
id_3778,1,0.54239774
id_3779,0,0.106916785
id_3780,0,0.3475348
id_3781,0,0.05530115
id_3782,1,0.6004159
id_3783,0,0.13539694
id_3784,0,0.13308735
id_3785,0,0.036063015
id_3786,0,0.091776654
id_3787,0,0.111300424
id_3788,0,0.14217938
id_3789,0,0.04835199
id_3790,0,0.13360445
id_3791,0,0.19497445
id_3792,0,0.03834364
id_3793,0,0.06648754
id_3794,0,0.06648754
id_3795,0,0.08102809
id_3796,0,0.06648754
id_3797,0,0.039281625
id_3798,0,0.03681303
id_3799,0,0.29334733
id_3800,0,0.051619068
id_3801,0,0.0825278
id_3802,0,0.13651921
id_3803,0,0.06312472
id_3804,0,0.0182155
id_3805,0,0.10632521
id_3806,0,0.061307106
id_3807,0,0.16209532
id_3808,0,0.02607893
id_3809,0,0.047935132
id_3810,1,0.50141644
id_3811,0,0.06195865
id_3812,0,0.047935132
id_3813,0,0.096393384
id_3814,0,0.10110288
id_3815,0,0.047935132
id_3816,0,0.047935132
id_3817,0,0.047935132
id_3818,0,0.44597974
id_3819,0,0.057460774
id_3820,0,0.046539936
id_3821,0,0.047935132
id_3822,0,0.028507996
id_3823,0,0.07572278
id_3824,0,0.047935132
id_3825,0,0.08939735
id_3826,0,0.0551637
id_3827,0,0.039940607
id_3828,0,0.11477148
id_3829,0,0.1100751
id_3830,0,0.122103125
id_3831,0,0.1507341
id_3832,0,0.07237267
id_3833,0,0.08346822
id_3834,0,0.053146366
id_3835,0,0.043177653
id_3836,0,0.08334961
id_3837,0,0.033315096
id_3838,0,0.0881072
id_3839,0,0.20195127
id_3840,0,0.11662019
id_3841,0,0.033020034
id_3842,1,0.5186844
id_3843,0,0.030941574
id_3844,0,0.10437605
id_3845,0,0.0654723
id_3846,0,0.08943841
id_3847,0,0.07562998
id_3848,0,0.11556136
id_3849,0,0.37174046
id_3850,0,0.119331114
id_3851,0,0.04300828
id_3852,0,0.08367343
id_3853,0,0.13565409
id_3854,0,0.18670736
id_3855,0,0.09678916
id_3856,0,0.038321868
id_3857,0,0.10500631
id_3858,0,0.057747852
id_3859,0,0.23486283
id_3860,0,0.12672947
id_3861,0,0.029359518
id_3862,0,0.2668469
id_3863,0,0.12672947
id_3864,0,0.015488531
id_3865,0,0.15961285
id_3866,0,0.12362548
id_3867,0,0.04214127
id_3868,0,0.14584419
id_3869,0,0.17375898
id_3870,0,0.017272085
id_3871,0,0.12672947
id_3872,0,0.08345503
id_3873,0,0.2174402
id_3874,0,0.09510563
id_3875,0,0.057836514
id_3876,0,0.16515714
id_3877,0,0.12672947
id_3878,0,0.09521678
id_3879,0,0.052834325
id_3880,0,0.06171599
id_3881,0,0.06590763
id_3882,0,0.088514045
id_3883,0,0.08002261
id_3884,0,0.1796044
id_3885,1,0.6504957
id_3886,0,0.050634846
id_3887,0,0.16633207
id_3888,0,0.40034118
id_3889,0,0.21321772
id_3890,0,0.21527104
id_3891,0,0.34299773
id_3892,0,0.40010962
id_3893,0,0.117728956
id_3894,0,0.12672947
id_3895,0,0.14448859
id_3896,0,0.3489409
id_3897,0,0.2247128
id_3898,0,0.051429126
id_3899,0,0.3075342
id_3900,0,0.1740837
id_3901,0,0.20147584
id_3902,0,0.027808007
id_3903,0,0.08589158
id_3904,0,0.07401274
id_3905,0,0.4649921
id_3906,0,0.06287816
id_3907,0,0.3008065
id_3908,0,0.2488394
id_3909,0,0.061026182
id_3910,0,0.14976905
id_3911,0,0.070545755
id_3912,0,0.14063624
id_3913,0,0.047935132
id_3914,0,0.030880634
id_3915,0,0.030816795
id_3916,0,0.058192834
id_3917,0,0.107226126
id_3918,0,0.043803666
id_3919,0,0.17372373
id_3920,0,0.078897275
id_3921,0,0.13544814
id_3922,0,0.14600427
id_3923,0,0.12672947
id_3924,0,0.15054956
id_3925,0,0.12180583
id_3926,0,0.12672947
id_3927,0,0.13396816
id_3928,1,0.722226
id_3929,0,0.12672947
id_3930,0,0.116624616
id_3931,0,0.095821604
id_3932,0,0.09519118
id_3933,0,0.0936271
id_3934,0,0.061914306
id_3935,0,0.26361504
id_3936,0,0.1378972
id_3937,0,0.07035058
id_3938,0,0.25981137
id_3939,0,0.118476525
id_3940,0,0.21317196
id_3941,0,0.19242553
id_3942,0,0.11688075
id_3943,0,0.15806669
id_3944,0,0.04555258
id_3945,0,0.048808888
id_3946,0,0.070443526
id_3947,0,0.22917902
id_3948,0,0.26543465
id_3949,0,0.2558465
id_3950,0,0.098127544
id_3951,1,0.6648088
id_3952,0,0.046600558
id_3953,0,0.058221314
id_3954,0,0.2821551
id_3955,0,0.02462841
id_3956,0,0.03397707
id_3957,0,0.060465124
id_3958,0,0.09935037
id_3959,0,0.1111118
id_3960,0,0.06060659
id_3961,0,0.018711021
id_3962,0,0.27056602
id_3963,0,0.042708244
id_3964,0,0.087790534
id_3965,0,0.042671766
id_3966,0,0.38910365
id_3967,0,0.2720466
id_3968,0,0.051094633
id_3969,0,0.38609204
id_3970,0,0.07668407
id_3971,0,0.3381307
id_3972,0,0.053545468
id_3973,0,0.13009027
id_3974,0,0.37489492
id_3975,0,0.06597246
id_3976,0,0.16949672
id_3977,0,0.21604364
id_3978,0,0.124956176
id_3979,0,0.058165118
id_3980,0,0.042234953
id_3981,0,0.23412299
id_3982,0,0.3078018
id_3983,0,0.043630473
id_3984,0,0.15766588
id_3985,0,0.23953362
id_3986,0,0.11998916
id_3987,1,0.54949677
id_3988,0,0.14038064
id_3989,0,0.029414369
id_3990,0,0.08167067
id_3991,0,0.13752402
id_3992,0,0.08750854
id_3993,0,0.22122379
id_3994,0,0.056223366
id_3995,0,0.3352326
id_3996,0,0.03547268
id_3997,0,0.343058
id_3998,0,0.25094712
id_3999,0,0.14214437
id_4000,0,0.048191335
id_4001,0,0.24823602
id_4002,0,0.07130127
id_4003,0,0.036377616
id_4004,0,0.06059872
id_4005,0,0.20912151
id_4006,0,0.16986617
id_4007,0,0.0329801
id_4008,0,0.029287731
id_4009,0,0.05330122
id_4010,0,0.2646167
id_4011,0,0.03404168
id_4012,0,0.052648995
id_4013,0,0.031683575
id_4014,0,0.056526233
id_4015,0,0.22260104
id_4016,0,0.018781671
id_4017,0,0.22728252
id_4018,0,0.04595083
id_4019,0,0.056815207
id_4020,0,0.13847421
id_4021,0,0.207239
id_4022,0,0.07173931
id_4023,0,0.053463284
id_4024,0,0.08813473
id_4025,0,0.33183914
id_4026,0,0.27503973
id_4027,0,0.028266143
id_4028,0,0.1094744
id_4029,0,0.16346595
id_4030,0,0.06203586
id_4031,0,0.11649995
id_4032,0,0.033538558
id_4033,0,0.26261076
id_4034,0,0.05993265
id_4035,0,0.055317782
id_4036,0,0.17238826
id_4037,0,0.3672584
id_4038,0,0.09770386
id_4039,0,0.0898717
id_4040,0,0.04439993
id_4041,0,0.47855774
id_4042,0,0.09211011
id_4043,0,0.1506385
id_4044,0,0.09661112
id_4045,0,0.11952038
id_4046,0,0.121728316
id_4047,0,0.042105295
id_4048,0,0.065889865
id_4049,0,0.042105295
id_4050,0,0.016332252
id_4051,0,0.042105295
id_4052,0,0.21686377
id_4053,0,0.1485395
id_4054,0,0.042491425
id_4055,0,0.22122572
id_4056,0,0.23589242
id_4057,0,0.4988445
id_4058,0,0.09372874
id_4059,0,0.042105295
id_4060,0,0.33573034
id_4061,0,0.046281543
id_4062,0,0.046281543
id_4063,0,0.042105295
id_4064,0,0.1091223
id_4065,0,0.046281543
id_4066,0,0.171554
id_4067,0,0.12173238
id_4068,0,0.046281543
id_4069,0,0.046281543
id_4070,0,0.046281543
id_4071,1,0.60495913
id_4072,0,0.036602046
id_4073,0,0.18528588
id_4074,0,0.046281543
id_4075,0,0.10116638
id_4076,0,0.075410455
id_4077,0,0.1582421
id_4078,0,0.05974911
id_4079,0,0.112794355
id_4080,0,0.23918486
id_4081,0,0.05644411
id_4082,0,0.046281543
id_4083,0,0.33805588
id_4084,0,0.042105295
id_4085,0,0.09859552
id_4086,0,0.042105295
id_4087,0,0.19117239
id_4088,0,0.044524383
id_4089,0,0.15020901
id_4090,0,0.21667928
id_4091,0,0.27078307
id_4092,0,0.048542142
id_4093,0,0.14735849
id_4094,0,0.06963895
id_4095,0,0.041734252
id_4096,0,0.09900617
id_4097,0,0.19402687
id_4098,0,0.13669166
id_4099,0,0.30994916
id_4100,0,0.12411211
id_4101,0,0.12777081
id_4102,0,0.07403752
id_4103,0,0.07957851
id_4104,0,0.10250021
id_4105,0,0.38210383
id_4106,0,0.051362783
id_4107,0,0.030028902
id_4108,0,0.079007074
id_4109,0,0.07902609
id_4110,0,0.11528167
id_4111,0,0.07899838
id_4112,0,0.0627664
id_4113,0,0.06334734
id_4114,0,0.13451967
id_4115,0,0.0372468
id_4116,0,0.056973323
id_4117,0,0.01661332
id_4118,0,0.064409226
id_4119,0,0.0694699
id_4120,0,0.042105295
id_4121,0,0.042631794
id_4122,0,0.058290504
id_4123,0,0.024736507
id_4124,0,0.10030276
id_4125,0,0.09130385
id_4126,0,0.056493327
id_4127,0,0.12230388
id_4128,1,0.6045185
id_4129,0,0.051033076
id_4130,0,0.2105987
id_4131,1,0.5279382
id_4132,0,0.035537507
id_4133,0,0.07754671
id_4134,0,0.13113783
id_4135,0,0.36684442
id_4136,0,0.09279125
id_4137,0,0.029908657
id_4138,0,0.10419243
id_4139,0,0.111026675
id_4140,0,0.090060666
id_4141,0,0.05307711
id_4142,0,0.036453523
id_4143,0,0.030716902
id_4144,0,0.16817485
id_4145,0,0.33606833
id_4146,0,0.22226304
id_4147,0,0.40822312
id_4148,0,0.061373267
id_4149,0,0.12862107
id_4150,0,0.08518952
id_4151,0,0.04766236
id_4152,0,0.09281961
id_4153,0,0.19493194
id_4154,0,0.133563
id_4155,0,0.025827792
id_4156,0,0.44926766
id_4157,0,0.0912598
id_4158,0,0.16105369
id_4159,0,0.0634455
id_4160,0,0.29308856
id_4161,0,0.119503684
id_4162,0,0.0487479
id_4163,0,0.09961237
id_4164,0,0.03751059
id_4165,0,0.12744914
id_4166,0,0.17575732
id_4167,0,0.18852912
id_4168,0,0.24149266
id_4169,0,0.3170396
id_4170,0,0.046255127
id_4171,0,0.05109872
id_4172,0,0.14567932
id_4173,0,0.22923702
id_4174,0,0.031411823
id_4175,0,0.21403895
id_4176,0,0.13662614
id_4177,0,0.31971538
id_4178,0,0.47598135
id_4179,0,0.18182598
id_4180,0,0.18770742
id_4181,0,0.032843217
id_4182,0,0.2658502
id_4183,0,0.059045378
id_4184,0,0.044103447
id_4185,0,0.20310836
id_4186,0,0.027670534
id_4187,0,0.13644166
id_4188,0,0.12742235
id_4189,0,0.01062788
id_4190,0,0.07229161
id_4191,0,0.24517022
id_4192,0,0.25842747
id_4193,0,0.022424921
id_4194,0,0.08408678
id_4195,0,0.022424921
id_4196,0,0.2460687
id_4197,0,0.06388618
id_4198,0,0.022424921
id_4199,0,0.15228781
id_4200,0,0.15783791
id_4201,0,0.0396216
id_4202,0,0.2945042
id_4203,0,0.13925083
id_4204,0,0.036944356
id_4205,0,0.0965756
id_4206,0,0.058429796
id_4207,0,0.085658304
id_4208,0,0.080124885
id_4209,0,0.15244994
id_4210,0,0.17524333
id_4211,0,0.17721824
id_4212,0,0.034030676
id_4213,0,0.05127687
id_4214,0,0.22879027
id_4215,0,0.088720195
id_4216,0,0.16380213
id_4217,0,0.022424921
id_4218,0,0.067385
id_4219,0,0.08118339
id_4220,0,0.08682144
id_4221,0,0.054840907
id_4222,0,0.16431361
id_4223,0,0.31478807
id_4224,0,0.018258542
id_4225,0,0.0676052
id_4226,0,0.10288346
id_4227,0,0.073050216
id_4228,0,0.315222
id_4229,0,0.0311179
id_4230,0,0.19596174
id_4231,0,0.28496462
id_4232,0,0.16908784
id_4233,0,0.022424921
id_4234,0,0.022424921
id_4235,0,0.022424921
id_4236,0,0.0490488
id_4237,0,0.24852856
id_4238,0,0.28088197
id_4239,0,0.1336664
id_4240,0,0.13853806
id_4241,0,0.087431155
id_4242,0,0.09780867
id_4243,0,0.040166512
id_4244,0,0.15655929
id_4245,0,0.12690853
id_4246,0,0.023626553
id_4247,0,0.15075424
id_4248,0,0.1948622
id_4249,0,0.13308318
id_4250,0,0.050909884
id_4251,0,0.03602622
id_4252,0,0.07114972
id_4253,0,0.08407391
id_4254,0,0.09135598
id_4255,0,0.13458024
id_4256,0,0.03463714
id_4257,0,0.09310931
id_4258,0,0.08953519
id_4259,0,0.07036058
id_4260,0,0.25179368
id_4261,0,0.05522971
id_4262,0,0.043158997
id_4263,0,0.049568992
id_4264,0,0.10290749
id_4265,0,0.07453145
id_4266,0,0.23388512
id_4267,0,0.124145105
id_4268,0,0.022424921
id_4269,0,0.071013846
id_4270,0,0.13713999
id_4271,0,0.39227766
id_4272,0,0.10745172
id_4273,0,0.122874245
id_4274,0,0.058238387
id_4275,0,0.08571212
id_4276,0,0.121016145
id_4277,0,0.20123716
id_4278,0,0.14752568
id_4279,0,0.034887027
id_4280,0,0.25555882
id_4281,0,0.14709309
id_4282,0,0.035909142
id_4283,0,0.08634956
id_4284,0,0.05109396
id_4285,0,0.09299112
id_4286,0,0.062172033
id_4287,0,0.1744327
id_4288,0,0.054430306
id_4289,0,0.062045358
id_4290,0,0.08351041
id_4291,0,0.054948542
id_4292,0,0.07318585
id_4293,0,0.031371072
id_4294,0,0.033173803
id_4295,0,0.27700388
id_4296,0,0.116153866
id_4297,0,0.08704179
id_4298,0,0.056111857
id_4299,0,0.06986432
id_4300,0,0.12394053
id_4301,0,0.06230666
id_4302,0,0.05406906
id_4303,0,0.15058169
id_4304,0,0.090115026
id_4305,0,0.220281
id_4306,0,0.3997187
id_4307,0,0.019862024
id_4308,0,0.017770749
id_4309,0,0.061648984
id_4310,0,0.09072162
id_4311,0,0.121567264
id_4312,0,0.04475884
id_4313,0,0.115595944
id_4314,0,0.28383616
id_4315,0,0.118971564
id_4316,0,0.060806826
id_4317,0,0.13358334
id_4318,0,0.14082484
id_4319,0,0.2802981
id_4320,0,0.1595346
id_4321,0,0.22012435
id_4322,0,0.07066167
id_4323,0,0.3451437
id_4324,0,0.09836439
id_4325,0,0.0489408
id_4326,0,0.07295566
id_4327,0,0.20488387
id_4328,0,0.13670497
id_4329,0,0.13096336
id_4330,0,0.22700673
id_4331,0,0.09542671
id_4332,0,0.04909011
id_4333,0,0.07722897
id_4334,0,0.087035105
id_4335,0,0.15582886
id_4336,0,0.14206114
id_4337,0,0.28596345
id_4338,0,0.23693494
id_4339,0,0.050801426
id_4340,0,0.08794094
id_4341,0,0.20783365
id_4342,0,0.11025467
id_4343,0,0.13931625
id_4344,0,0.08452582
id_4345,0,0.10227968
id_4346,0,0.039299317
id_4347,0,0.1331347
id_4348,0,0.053640254
id_4349,0,0.06834876
id_4350,0,0.31614515
id_4351,0,0.07701791
id_4352,0,0.07408552
id_4353,0,0.2847958
id_4354,0,0.21578173
id_4355,0,0.08784111
id_4356,0,0.3234816
id_4357,0,0.042519804
id_4358,0,0.2593776
id_4359,0,0.13343024
id_4360,0,0.12113664
id_4361,0,0.10617402
id_4362,0,0.028961876
id_4363,0,0.18445836
id_4364,0,0.22521654
id_4365,0,0.22624287
id_4366,0,0.046759102
id_4367,0,0.26766586
id_4368,0,0.2502653
id_4369,0,0.071054436
id_4370,0,0.44242993
id_4371,0,0.016235977
id_4372,0,0.06399264
id_4373,0,0.17424364
id_4374,0,0.28010628
id_4375,0,0.026049359
id_4376,0,0.11652875
id_4377,0,0.059956465
id_4378,0,0.16998881
id_4379,0,0.065756544
id_4380,0,0.061231658
id_4381,0,0.20338333
